,A,B,C,D,E,F
3513,out,mainHall,recreationArea,exhibition,exhibition,other
3514,out,mainHall,out,out,out,out
3515,out,mainHall,diningHall,hallB,other,hallA
3516,out,mainHall,diningHall,other,recreationArea,other
3517,out,mainHall,diningHall,exhibition,exhibition,other
3518,out,mainHall,out,out,out,out
3519,out,other,other,other,out,out
3520,out,mainHall,out,out,out,out
3521,out,mainHall,diningHall,hallB,recreationArea,other
3522,out,exhibition,diningHall,out,out,out
3523,out,out,out,out,out,out
3524,out,mainHall,out,out,out,out
3525,out,out,out,out,out,out
3526,out,out,out,other,recreationArea,hallA
3527,out,mainHall,other,hallB,recreationArea,other
3528,out,out,out,other,recreationArea,hallC
3529,out,out,out,hallC,other,hallC
3530,out,mainHall,out,out,out,out
3531,out,mainHall,out,out,out,out
3532,out,mainHall,diningHall,hallD,other,hallD
3533,out,out,out,out,out,out
3534,out,mainHall,diningHall,hallB,other,hallB
3535,out,mainHall,diningHall,exhibition,other,other
3536,out,mainHall,other,other,recreationArea,other
3537,out,mainHall,other,other,hallA,recreationArea
3538,out,out,out,out,out,out
3539,out,other,other,other,out,out
3540,out,mainHall,out,out,out,out
3541,out,mainHall,recreationArea,hallA,other,recreationArea
3542,out,mainHall,other,hallC,other,hallC
3543,out,mainHall,out,out,out,out
3544,out,out,out,out,out,out
3545,out,mainHall,out,out,out,out
3546,out,mainHall,recreationArea,exhibition,hallA,recreationArea
3547,out,out,out,out,out,out
3548,out,out,out,out,out,out
3549,out,mainHall,other,hallB,other,hallC
3550,out,mainHall,out,out,out,out
3551,out,mainHall,other,out,out,out
3552,out,mainHall,diningHall,out,out,out
3553,out,mainHall,out,out,out,out
3554,out,mainHall,other,hallA,other,hallA
3555,out,mainHall,diningHall,hallD,recreationArea,other
3556,out,other,other,other,other,other
3557,out,mainHall,out,out,out,out
3558,out,mainHall,out,out,out,out
3559,out,mainHall,diningHall,other,other,hallB
3560,out,mainHall,other,hallB,exhibition,other
3561,out,mainHall,other,other,recreationArea,hallC
3562,out,out,out,out,out,out
3563,out,mainHall,diningHall,hallC,other,other
3564,out,mainHall,diningHall,other,other,other
3565,out,out,out,hallB,recreationArea,hallA
3566,out,out,out,hallD,other,other
3567,out,mainHall,diningHall,hallB,other,hallA
3568,out,out,out,other,out,out
3569,out,mainHall,out,out,out,out
3570,out,mainHall,out,out,out,out
3571,out,mainHall,diningHall,hallC,other,other
3572,out,other,other,other,other,out
3573,out,mainHall,out,out,out,out
3574,out,out,out,out,out,out
3575,out,mainHall,other,other,exhibition,other
3576,out,mainHall,diningHall,hallB,recreationArea,hallA
3577,out,out,out,out,out,out
3578,out,mainHall,other,other,other,other
3579,out,mainHall,other,out,out,out
3580,out,mainHall,diningHall,exhibition,other,other
3581,out,out,out,hallB,other,hallA
3582,out,other,out,out,out,out
3583,out,out,out,exhibition,exhibition,hallA
3584,out,out,out,out,out,out
3585,out,out,out,other,other,hallA
3586,out,out,out,out,out,out
3587,out,out,out,out,out,out
3588,out,out,out,hallD,other,hallC
3589,out,out,out,hallB,recreationArea,hallA
3590,out,mainHall,other,other,recreationArea,hallA
3591,out,out,out,hallD,other,hallD
3592,out,out,out,hallA,other,other
3593,out,out,out,out,out,out
3594,out,mainHall,out,out,out,out
3595,out,mainHall,out,out,out,out
3596,out,out,out,out,out,out
3597,out,out,out,out,out,out
3598,out,other,out,out,out,out
3599,out,out,out,out,out,out
3600,out,mainHall,diningHall,hallA,other,hallA
3601,out,mainHall,out,out,out,out
3602,out,mainHall,diningHall,exhibition,other,hallB
3603,out,out,out,hallA,other,other
3604,out,out,out,out,out,out
3605,out,mainHall,out,out,out,out
3606,out,mainHall,other,hallB,other,other
3607,out,out,other,out,out,out
3608,out,mainHall,diningHall,hallC,other,other
3609,out,mainHall,diningHall,hallC,other,other
3610,out,mainHall,out,out,out,out
3611,out,out,out,hallD,recreationArea,other
3612,out,out,out,out,out,out
3613,out,out,out,other,hallA,hallA
3614,out,mainHall,out,out,out,out
3615,out,out,out,hallC,recreationArea,other
3616,out,out,out,out,out,out
3617,out,mainHall,diningHall,out,out,out
3618,out,out,out,hallD,other,other
3619,out,out,out,other,other,hallD
3620,out,out,out,other,exhibition,hallC
3621,out,mainHall,other,other,recreationArea,other
3622,out,other,other,other,out,out
3623,out,mainHall,out,out,out,out
3624,out,mainHall,out,out,out,out
3625,out,mainHall,other,hallB,other,other
3626,out,mainHall,other,other,other,hallD
3627,out,out,out,other,other,hallA
3628,out,mainHall,other,hallC,recreationArea,hallC
3629,out,other,out,out,out,out
3630,out,mainHall,diningHall,hallB,other,other
3631,other,other,other,other,other,other
3632,out,mainHall,out,out,out,out
3633,out,mainHall,other,other,exhibition,recreationArea
3634,out,mainHall,diningHall,other,hallA,hallA
3635,out,mainHall,diningHall,hallB,hallA,hallA
3636,out,mainHall,diningHall,hallB,other,other
3637,out,exhibition,other,other,exhibition,hallB
3638,out,mainHall,diningHall,hallB,other,hallA
3639,out,mainHall,out,out,out,out
3640,out,out,out,hallD,other,hallC
3641,out,other,out,out,out,out
3642,out,mainHall,out,out,out,out
3643,out,mainHall,diningHall,hallD,other,hallC
3644,out,out,out,out,out,out
3645,out,other,other,other,out,out
3646,out,out,out,out,out,out
3647,out,mainHall,other,recreationArea,other,hallB
3648,out,mainHall,diningHall,recreationArea,other,other
3649,out,mainHall,other,hallC,other,hallC
3650,out,mainHall,diningHall,hallC,other,other
3651,out,mainHall,out,out,out,out
3652,out,out,out,hallA,other,hallA
3653,out,mainHall,out,out,out,out
3654,out,mainHall,diningHall,hallB,other,other
3655,out,mainHall,out,out,out,out
3656,out,out,out,out,out,out
3657,out,out,out,out,out,out
3658,out,mainHall,diningHall,other,recreationArea,other
3659,out,mainHall,recreationArea,hallB,recreationArea,hallB
3660,out,out,out,hallD,exhibition,hallD
3661,out,out,other,hallA,hallA,other
3662,out,out,out,out,out,out
3663,out,mainHall,other,exhibition,recreationArea,hallB
3664,out,mainHall,other,hallB,other,hallB
3665,out,out,out,hallB,other,other
3666,out,out,out,out,out,out
3667,out,other,out,out,out,out
3668,out,mainHall,other,hallB,recreationArea,hallA
3669,out,out,out,hallD,other,hallD
3670,out,out,out,out,out,out
3671,out,mainHall,recreationArea,exhibition,other,hallA
3672,out,mainHall,diningHall,other,recreationArea,hallC
3673,out,out,out,out,out,out
3674,out,mainHall,other,out,out,out
3675,out,mainHall,out,out,out,out
3676,out,exhibition,out,out,out,out
3677,out,other,other,other,other,other
3678,out,out,out,out,out,out
3679,out,mainHall,diningHall,other,other,other
3680,out,mainHall,other,hallC,recreationArea,other
3681,out,mainHall,other,hallB,recreationArea,other
3682,out,mainHall,out,out,out,out
3683,out,mainHall,diningHall,hallC,recreationArea,hallA
3684,out,out,out,exhibition,exhibition,exhibition
3685,out,mainHall,out,out,out,out
3686,out,out,out,out,out,out
3687,out,out,out,out,out,out
3688,out,out,out,hallA,recreationArea,other
3689,out,out,out,hallB,exhibition,other
3690,out,mainHall,out,out,out,out
3691,out,mainHall,other,other,exhibition,other
3692,out,mainHall,diningHall,exhibition,exhibition,other
3693,out,other,other,other,other,other
3694,out,out,out,out,out,out
3695,out,mainHall,diningHall,other,other,hallC
3696,out,mainHall,out,out,out,out
3697,out,mainHall,diningHall,exhibition,recreationArea,other
3698,out,mainHall,out,out,out,out
3699,out,mainHall,diningHall,hallB,recreationArea,other
3700,out,out,out,out,out,out
3701,out,mainHall,diningHall,hallC,other,hallC
3702,out,other,other,other,out,out
3703,out,mainHall,other,other,recreationArea,hallA
3704,out,mainHall,diningHall,hallB,recreationArea,hallA
3705,out,out,out,hallB,other,hallA
3706,out,mainHall,diningHall,out,out,out
3707,out,out,out,hallC,exhibition,hallC
3708,out,mainHall,diningHall,other,recreationArea,hallB
3709,out,mainHall,other,out,out,out
3710,out,mainHall,diningHall,out,out,out
3711,out,out,out,hallC,exhibition,hallC
3712,out,mainHall,diningHall,hallB,recreationArea,other
3713,out,mainHall,diningHall,exhibition,recreationArea,other
3714,out,mainHall,diningHall,hallB,other,hallA
3715,out,mainHall,diningHall,hallD,exhibition,hallD
3716,out,mainHall,out,out,out,out
3717,out,out,out,other,recreationArea,other
3718,out,mainHall,diningHall,hallB,other,hallC
3719,out,mainHall,other,hallB,other,hallB
3720,out,other,other,other,other,other
3721,out,mainHall,diningHall,other,recreationArea,other
3722,out,other,other,other,out,out
3723,out,out,out,other,recreationArea,other
3724,out,out,out,hallB,hallA,hallC
3725,out,mainHall,out,out,out,out
3726,out,mainHall,other,hallC,other,hallC
3727,out,mainHall,out,out,out,out
3728,out,mainHall,other,hallB,recreationArea,hallB
3729,out,out,out,out,out,out
3730,out,out,out,out,out,out
3731,out,mainHall,out,out,out,out
3732,out,out,out,hallB,hallA,hallA
3733,out,mainHall,other,exhibition,other,hallB
3734,out,exhibition,out,out,out,out
3735,out,mainHall,diningHall,recreationArea,other,other
3736,out,other,other,other,out,out
3737,out,out,out,hallB,recreationArea,other
3738,out,out,out,other,recreationArea,other
3739,out,out,out,hallD,recreationArea,hallD
3740,out,out,other,other,other,other
3741,out,mainHall,diningHall,exhibition,other,hallC
3742,out,out,out,out,out,out
3743,other,other,other,other,other,other
3744,out,mainHall,out,out,out,out
3745,out,mainHall,other,exhibition,exhibition,other
3746,out,mainHall,out,out,out,out
3747,out,exhibition,out,out,out,out
3748,out,out,out,out,out,out
3749,out,mainHall,other,hallC,recreationArea,hallC
3750,out,mainHall,diningHall,out,out,out
3751,out,out,out,out,out,out
3752,out,mainHall,diningHall,hallB,recreationArea,hallA
3753,out,out,out,out,out,out
3754,out,mainHall,other,hallD,other,hallD
3755,out,mainHall,other,hallB,other,hallB
3756,out,out,out,out,out,out
3757,other,other,other,other,other,other
3758,out,out,out,hallB,hallA,hallA
3759,out,mainHall,diningHall,hallC,recreationArea,hallC
3760,out,mainHall,other,hallD,other,hallC
3761,out,out,out,hallD,recreationArea,hallC
3762,out,mainHall,other,hallB,exhibition,other
3763,out,mainHall,diningHall,hallD,exhibition,hallD
3764,out,mainHall,recreationArea,other,recreationArea,other
3765,out,mainHall,out,out,out,out
3766,out,out,out,out,out,out
3767,out,mainHall,diningHall,hallB,recreationArea,hallB
3768,out,out,out,out,out,out
3769,out,mainHall,other,hallC,other,hallC
3770,out,mainHall,other,hallB,recreationArea,other
3771,out,out,out,hallA,other,hallA
3772,out,mainHall,other,hallB,recreationArea,hallA
3773,out,mainHall,out,out,out,out
3774,out,mainHall,diningHall,other,other,hallC
3775,out,out,out,hallD,other,other
3776,out,mainHall,out,out,out,out
3777,out,mainHall,diningHall,hallB,other,hallB
3778,out,mainHall,other,hallB,other,other
3779,out,mainHall,recreationArea,hallB,hallA,other
3780,out,out,out,out,out,out
3781,out,mainHall,diningHall,other,other,hallC
3782,out,mainHall,out,out,out,out
3783,out,mainHall,diningHall,hallD,other,other
3784,out,out,out,out,out,out
3785,out,mainHall,out,out,out,out
3786,out,mainHall,out,out,out,out
3787,out,out,out,out,out,out
3788,out,mainHall,other,hallC,exhibition,other
3789,out,mainHall,diningHall,other,other,other
3790,out,mainHall,diningHall,hallC,other,hallC
3791,out,mainHall,out,out,out,out
3792,out,other,diningHall,other,out,out
3793,out,mainHall,other,other,other,other
3794,out,out,out,hallD,recreationArea,hallD
3795,out,out,out,out,out,out
3796,out,mainHall,other,other,other,other
3797,out,mainHall,other,hallB,other,hallA
3798,out,mainHall,other,hallC,exhibition,recreationArea
3799,out,mainHall,diningHall,hallD,other,hallD
3800,out,out,out,out,out,out
3801,out,out,out,hallB,recreationArea,other
3802,out,other,other,other,out,out
3803,out,mainHall,out,out,out,out
3804,out,mainHall,other,other,other,other
3805,out,mainHall,out,out,out,out
3806,out,mainHall,diningHall,out,out,out
3807,out,mainHall,out,out,out,out
3808,out,mainHall,other,other,recreationArea,other
3809,out,mainHall,other,other,other,other
3810,out,mainHall,other,out,out,out
3811,out,out,out,out,out,out
3812,out,out,out,out,out,out
3813,out,out,out,other,exhibition,other
3814,out,out,out,out,out,out
3815,out,mainHall,diningHall,hallB,other,hallB
3816,out,out,out,hallC,recreationArea,hallC
3817,out,mainHall,out,out,out,out
3818,out,mainHall,recreationArea,hallB,recreationArea,other
3819,out,out,out,out,out,out
3820,out,out,out,exhibition,recreationArea,other
3821,out,other,out,out,out,out
3822,out,other,out,out,out,out
3823,out,mainHall,out,out,out,out
3824,out,mainHall,out,out,out,out
3825,out,out,out,hallD,other,hallD
3826,out,mainHall,diningHall,other,other,hallA
3827,out,mainHall,other,hallD,recreationArea,other
3828,out,mainHall,other,hallC,other,other
3829,out,mainHall,out,out,out,out
3830,out,mainHall,diningHall,hallB,other,other
3831,out,out,out,hallC,out,out
3832,out,mainHall,diningHall,hallB,exhibition,hallB
3833,out,other,other,other,other,other
3834,out,out,out,out,out,out
3835,out,out,out,out,out,out
3836,out,mainHall,out,out,out,out
3837,out,out,out,out,out,out
3838,out,other,out,out,out,out
3839,out,mainHall,other,hallB,other,hallB
3840,out,out,out,out,out,out
3841,out,mainHall,other,hallB,recreationArea,hallB
3842,out,mainHall,diningHall,other,other,other
3843,out,mainHall,out,out,out,out
3844,out,mainHall,other,hallB,other,other
3845,out,mainHall,other,other,recreationArea,other
3846,out,mainHall,other,hallC,recreationArea,other
3847,out,out,out,out,out,out
3848,out,mainHall,out,out,out,out
3849,out,out,out,hallB,recreationArea,hallB
3850,out,mainHall,diningHall,hallC,recreationArea,recreationArea
3851,out,exhibition,out,out,out,out
3852,out,out,out,hallD,exhibition,other
3853,out,mainHall,diningHall,other,other,other
3854,out,out,out,out,out,out
3855,out,out,out,exhibition,recreationArea,other
3856,out,mainHall,out,out,out,out
3857,out,mainHall,diningHall,hallB,hallA,hallB
3858,out,mainHall,diningHall,recreationArea,other,other
3859,out,mainHall,other,hallB,other,other
3860,out,mainHall,other,hallB,other,other
3861,out,out,out,other,recreationArea,hallD
3862,out,out,out,out,out,out
3863,out,mainHall,other,hallB,recreationArea,hallA
3864,out,out,recreationArea,exhibition,other,recreationArea
3865,out,mainHall,other,other,recreationArea,hallC
3866,out,out,out,out,out,out
3867,out,out,out,hallC,recreationArea,hallC
3868,out,mainHall,diningHall,out,out,out
3869,out,out,out,hallB,other,hallA
3870,out,out,out,hallD,other,exhibition
3871,out,out,out,out,out,out
3872,out,mainHall,out,out,out,out
3873,out,out,out,hallC,recreationArea,other
3874,out,mainHall,diningHall,hallB,other,hallA
3875,out,mainHall,out,out,out,out
3876,out,out,out,hallD,recreationArea,hallC
3877,out,mainHall,out,out,out,out
3878,out,mainHall,out,out,out,out
3879,out,out,out,out,out,out
3880,out,out,out,hallB,exhibition,hallB
3881,out,mainHall,other,recreationArea,recreationArea,other
3882,out,mainHall,diningHall,hallB,other,hallC
3883,out,out,out,exhibition,recreationArea,hallD
3884,out,mainHall,out,out,out,out
3885,out,mainHall,diningHall,hallB,recreationArea,hallB
3886,out,out,out,out,out,out
3887,out,mainHall,other,other,other,hallA
3888,out,mainHall,out,out,out,out
3889,out,out,out,out,out,out
3890,out,mainHall,diningHall,exhibition,exhibition,other
3891,out,mainHall,diningHall,out,out,out
3892,out,mainHall,diningHall,other,other,hallB
3893,out,mainHall,out,out,out,out
3894,other,other,other,other,other,other
3895,out,mainHall,diningHall,exhibition,recreationArea,other
3896,out,mainHall,other,hallC,recreationArea,hallC
3897,out,out,out,hallA,other,hallA
3898,out,mainHall,other,hallB,other,other
3899,out,mainHall,diningHall,other,other,other
3900,out,mainHall,other,hallB,other,other
3901,out,out,out,out,out,out
3902,out,mainHall,recreationArea,hallB,recreationArea,other
3903,out,mainHall,diningHall,hallC,recreationArea,hallC
3904,out,mainHall,diningHall,recreationArea,recreationArea,hallD
3905,out,mainHall,diningHall,exhibition,recreationArea,hallD
3906,out,out,out,out,out,out
3907,out,mainHall,diningHall,hallB,hallA,hallA
3908,out,mainHall,other,other,recreationArea,hallC
3909,out,other,other,other,out,out
3910,out,mainHall,diningHall,hallB,other,other
3911,out,out,out,hallB,other,other
3912,out,mainHall,out,out,out,out
3913,out,mainHall,other,hallB,recreationArea,hallC
3914,out,other,other,other,other,other
3915,out,mainHall,diningHall,hallB,other,hallC
3916,out,mainHall,diningHall,hallA,other,other
3917,out,out,out,out,out,out
3918,out,mainHall,other,hallB,exhibition,other
3919,out,mainHall,other,hallC,recreationArea,other
3920,out,mainHall,other,out,out,out
3921,out,mainHall,other,other,other,recreationArea
3922,out,mainHall,diningHall,hallC,recreationArea,other
3923,out,mainHall,diningHall,hallB,recreationArea,hallB
3924,out,out,out,hallA,recreationArea,other
3925,out,mainHall,diningHall,other,recreationArea,other
3926,out,mainHall,out,out,out,out
3927,out,mainHall,other,hallB,recreationArea,hallB
3928,out,mainHall,out,out,out,out
3929,out,out,out,hallB,hallA,other
3930,out,mainHall,out,out,out,out
3931,out,mainHall,other,hallB,other,hallB
3932,out,mainHall,other,other,recreationArea,hallB
3933,out,other,other,hallB,other,recreationArea
3934,out,mainHall,diningHall,hallB,other,hallB
3935,out,out,out,out,out,out
3936,out,mainHall,diningHall,other,other,other
3937,out,mainHall,diningHall,hallB,other,other
3938,out,mainHall,diningHall,hallB,exhibition,hallB
3939,out,out,out,out,out,out
3940,out,other,out,out,out,out
3941,out,mainHall,diningHall,out,out,out
3942,out,mainHall,other,other,recreationArea,hallB
3943,out,out,out,out,out,out
3944,out,mainHall,diningHall,hallC,other,hallC
3945,out,mainHall,diningHall,other,other,hallD
3946,out,exhibition,out,out,out,out
3947,out,mainHall,diningHall,other,other,other
3948,out,mainHall,diningHall,hallC,other,other
3949,out,out,out,out,out,out
3950,out,out,out,hallB,recreationArea,hallB
3951,out,out,out,out,out,out
3952,out,out,out,out,out,out
3953,out,mainHall,out,out,out,out
3954,out,mainHall,other,hallB,exhibition,other
3955,out,other,out,out,out,out
3956,out,out,out,out,out,out
3957,out,out,out,hallC,other,hallC
3958,out,out,out,out,out,out
3959,out,mainHall,diningHall,hallB,other,hallC
3960,out,mainHall,diningHall,other,recreationArea,hallA
3961,out,mainHall,diningHall,exhibition,recreationArea,other
3962,out,out,out,out,out,out
3963,out,out,out,out,out,out
3964,out,mainHall,diningHall,hallB,other,other
3965,out,out,out,out,out,out
3966,out,mainHall,out,out,out,out
3967,out,out,out,out,out,out
3968,out,other,other,other,out,out
3969,out,other,other,other,out,out
3970,out,mainHall,diningHall,exhibition,exhibition,other
3971,out,out,out,hallD,recreationArea,hallD
3972,out,out,out,hallB,recreationArea,other
3973,out,mainHall,out,out,out,out
3974,out,mainHall,diningHall,other,other,other
3975,out,mainHall,diningHall,hallB,hallB,other
3976,out,out,out,other,recreationArea,other
3977,out,out,out,out,out,out
3978,out,other,other,other,other,out
3979,out,out,out,other,exhibition,hallD
3980,out,mainHall,diningHall,out,out,out
3981,out,out,out,out,out,out
3982,out,out,out,out,out,out
3983,out,mainHall,diningHall,hallB,recreationArea,hallB
3984,out,mainHall,diningHall,hallB,recreationArea,other
3985,out,mainHall,other,hallC,recreationArea,hallC
3986,out,mainHall,diningHall,other,other,other
3987,out,out,out,hallC,other,recreationArea
3988,out,out,out,hallD,recreationArea,hallD
3989,out,mainHall,out,out,out,out
3990,out,mainHall,diningHall,hallB,other,hallB
3991,out,mainHall,other,hallB,recreationArea,hallA
3992,out,mainHall,recreationArea,hallB,recreationArea,hallA
3993,out,out,exhibition,out,out,out
3994,out,out,out,hallD,recreationArea,hallD
3995,out,mainHall,diningHall,other,other,other
3996,out,out,out,out,out,out
3997,out,mainHall,diningHall,hallC,recreationArea,other
3998,out,mainHall,out,out,out,out
3999,out,out,out,hallC,other,hallC
4000,out,out,out,out,out,out
4001,out,out,out,hallB,recreationArea,hallA
4002,out,out,out,out,out,out
4003,out,mainHall,out,out,out,out
4004,out,mainHall,diningHall,hallD,other,hallD
4005,out,other,other,other,other,other
4006,out,out,out,out,out,out
4007,out,mainHall,other,hallC,recreationArea,other
4008,out,out,out,out,out,out
4009,out,out,out,out,out,out
4010,out,mainHall,diningHall,hallB,recreationArea,hallB
4011,out,mainHall,diningHall,other,other,other
4012,out,out,out,out,out,out
4013,out,out,out,other,other,hallA
4014,out,mainHall,diningHall,hallB,recreationArea,recreationArea
4015,out,out,out,hallA,other,hallA
4016,out,out,out,out,out,out
4017,out,mainHall,recreationArea,hallB,recreationArea,other
4018,out,out,out,out,out,out
4019,out,out,out,out,out,out
4020,out,out,out,out,out,out
4021,out,out,out,hallD,other,other
4022,out,out,out,hallD,recreationArea,hallC
4023,out,out,out,other,other,hallC
4024,out,out,out,hallD,recreationArea,other
4025,out,out,out,hallC,recreationArea,hallC
4026,out,mainHall,out,out,out,out
4027,out,other,out,out,out,out
4028,out,out,out,out,out,out
4029,out,other,out,out,out,out
4030,out,mainHall,out,out,out,out
4031,out,mainHall,diningHall,hallB,other,hallA
4032,out,mainHall,diningHall,hallC,other,other
4033,out,mainHall,out,out,out,out
4034,out,out,out,hallD,recreationArea,hallC
4035,out,out,out,out,out,out
4036,out,mainHall,other,hallB,recreationArea,hallB
4037,out,mainHall,out,out,out,out
4038,out,out,diningHall,hallD,recreationArea,other
4039,out,other,other,other,out,out
4040,other,other,other,other,other,other
4041,out,mainHall,diningHall,other,recreationArea,hallC
4042,out,exhibition,recreationArea,other,other,hallB
4043,out,other,other,other,out,out
4044,out,mainHall,other,hallB,recreationArea,other
4045,out,mainHall,other,hallC,exhibition,hallC
4046,out,out,out,hallD,recreationArea,hallD
4047,out,out,exhibition,out,out,out
4048,out,mainHall,other,hallB,other,hallB
4049,out,out,out,hallD,other,hallD
4050,out,mainHall,diningHall,hallB,other,other
4051,out,mainHall,other,hallD,recreationArea,hallD
4052,out,out,out,out,out,out
4053,out,other,other,other,out,out
4054,out,out,out,out,out,out
4055,out,mainHall,diningHall,hallB,other,hallC
4056,out,out,out,hallD,other,hallC
4057,out,mainHall,other,hallB,other,hallA
4058,out,out,out,out,out,out
4059,out,out,out,other,recreationArea,hallB
4060,out,out,out,hallD,hallD,other
4061,out,mainHall,diningHall,hallC,recreationArea,hallC
4062,out,mainHall,other,hallB,other,hallA
4063,out,mainHall,other,out,out,out
4064,out,mainHall,out,out,out,out
4065,out,out,out,hallB,other,hallB
4066,out,mainHall,out,out,out,out
4067,out,out,out,other,exhibition,other
4068,out,mainHall,other,out,out,out
4069,out,mainHall,other,hallB,other,hallC
4070,out,mainHall,other,exhibition,other,other
4071,out,mainHall,other,hallB,other,hallC
4072,out,mainHall,other,hallB,other,hallA
4073,out,mainHall,out,out,out,out
4074,out,out,out,out,out,out
4075,out,out,out,out,out,out
4076,out,mainHall,diningHall,hallA,recreationArea,other
4077,out,mainHall,recreationArea,other,other,other
4078,out,mainHall,out,out,out,out
4079,out,mainHall,diningHall,hallD,other,hallC
4080,out,other,other,other,out,out
4081,out,out,out,hallA,other,other
4082,out,other,other,other,other,other
4083,out,mainHall,other,other,other,hallC
4084,out,out,out,out,out,out
4085,out,out,out,hallC,other,exhibition
4086,out,mainHall,out,out,out,out
4087,out,mainHall,diningHall,hallD,other,hallB
4088,out,mainHall,diningHall,other,other,other
4089,out,mainHall,out,out,out,out
4090,out,mainHall,diningHall,hallD,other,hallD
4091,out,other,other,other,other,out
4092,out,mainHall,other,hallB,other,hallC
4093,out,out,out,hallD,exhibition,other
4094,out,mainHall,other,out,out,out
4095,out,mainHall,other,hallB,other,other
4096,out,mainHall,other,hallC,recreationArea,hallC
4097,out,out,out,hallD,other,hallD
4098,out,mainHall,out,out,out,out
4099,out,other,other,other,other,other
4100,out,mainHall,other,hallC,exhibition,other
4101,out,out,out,hallB,recreationArea,hallA
4102,out,exhibition,out,out,out,out
4103,out,mainHall,other,hallC,recreationArea,recreationArea
4104,out,out,out,other,exhibition,recreationArea
4105,out,out,out,other,other,hallC
4106,out,out,out,out,out,out
4107,out,mainHall,diningHall,hallB,other,hallA
4108,out,mainHall,diningHall,other,recreationArea,other
4109,out,mainHall,out,out,out,out
4110,out,out,out,out,out,out
4111,out,out,out,out,out,out
4112,out,mainHall,diningHall,out,out,out
4113,out,out,out,hallB,other,hallB
4114,out,out,out,out,out,out
4115,out,out,out,out,out,out
4116,out,mainHall,diningHall,other,other,other
4117,out,mainHall,other,hallD,recreationArea,other
4118,out,mainHall,other,hallC,recreationArea,hallC
4119,out,mainHall,other,other,other,other
4120,out,out,out,other,other,hallA
4121,out,mainHall,out,out,out,out
4122,out,mainHall,diningHall,hallC,other,other
4123,out,other,out,out,out,out
4124,out,out,out,out,out,out
4125,out,other,other,other,other,out
4126,out,mainHall,other,hallB,other,other
4127,out,mainHall,out,out,out,out
4128,out,mainHall,diningHall,other,other,other
4129,out,mainHall,diningHall,hallB,other,hallA
4130,out,mainHall,diningHall,hallB,other,other
4131,out,mainHall,diningHall,hallA,other,hallA
4132,out,mainHall,diningHall,out,out,out
4133,out,mainHall,diningHall,other,other,hallB
4134,out,mainHall,diningHall,recreationArea,other,recreationArea
4135,out,mainHall,other,hallC,recreationArea,other
4136,out,mainHall,out,out,out,out
4137,out,mainHall,diningHall,hallB,other,other
4138,out,out,out,out,out,out
4139,out,out,out,out,out,out
4140,out,out,out,hallC,other,other
4141,out,mainHall,other,hallD,other,other
4142,out,out,diningHall,other,other,other
4143,out,out,out,hallD,recreationArea,other
4144,out,mainHall,other,hallD,other,hallD
4145,out,mainHall,other,other,recreationArea,hallC
4146,out,out,out,out,out,out
4147,out,mainHall,other,out,out,out
4148,out,out,out,out,out,out
4149,out,mainHall,other,exhibition,exhibition,hallB
4150,out,other,other,other,out,out
4151,out,out,out,hallD,recreationArea,other
4152,out,mainHall,out,out,out,out
4153,out,out,out,hallB,other,hallA
4154,out,mainHall,diningHall,other,recreationArea,other
4155,out,other,other,other,other,other
4156,out,out,out,hallB,hallA,hallA
4157,out,exhibition,out,out,out,out
4158,out,mainHall,other,hallB,other,other
4159,out,mainHall,other,hallB,other,other
4160,out,out,out,out,out,out
4161,out,other,other,other,out,out
4162,out,mainHall,out,out,out,out
4163,out,out,out,other,recreationArea,hallD
4164,out,out,out,other,other,hallA
4165,out,out,out,out,out,out
4166,out,mainHall,diningHall,hallB,other,hallA
4167,out,mainHall,diningHall,other,recreationArea,other
4168,out,out,out,hallD,recreationArea,other
4169,out,out,out,out,out,out
4170,out,mainHall,diningHall,out,out,out
4171,out,mainHall,out,out,out,out
4172,out,mainHall,out,out,out,out
4173,out,mainHall,out,out,out,out
4174,out,out,out,out,out,out
4175,out,mainHall,diningHall,hallC,other,recreationArea
4176,out,mainHall,diningHall,hallB,other,other
4177,out,out,out,hallA,other,hallA
4178,out,mainHall,other,hallB,other,other
4179,out,mainHall,out,out,out,out
4180,out,out,out,out,out,out
4181,out,out,exhibition,hallD,recreationArea,other
4182,out,out,out,out,out,out
4183,out,mainHall,diningHall,other,recreationArea,other
4184,out,mainHall,diningHall,out,out,out
4185,out,out,out,out,out,out
4186,out,out,out,out,out,out
4187,out,out,out,out,out,out
4188,out,exhibition,out,out,out,out
4189,out,mainHall,diningHall,other,recreationArea,other
4190,out,exhibition,recreationArea,hallB,recreationArea,hallA
4191,out,mainHall,other,hallB,recreationArea,hallA
4192,out,mainHall,out,out,out,out
4193,out,mainHall,recreationArea,other,recreationArea,other
4194,out,mainHall,diningHall,other,other,hallB
4195,out,mainHall,diningHall,other,recreationArea,other
4196,out,out,out,out,out,out
4197,out,out,out,other,recreationArea,hallA
4198,out,mainHall,diningHall,hallD,other,other
4199,out,mainHall,other,exhibition,recreationArea,recreationArea
4200,out,out,out,hallA,other,other
4201,out,out,out,hallC,exhibition,recreationArea
4202,out,out,out,out,out,out
4203,out,mainHall,other,hallD,recreationArea,other
4204,out,mainHall,diningHall,exhibition,recreationArea,other
4205,out,mainHall,diningHall,hallB,recreationArea,hallA
4206,out,out,out,out,out,out
